"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in","pct_out"
"FNDC10",10.8137353277038,1.35566418021778,0.321495225753498,1.01237365292411e-07,6.48261831350561e-07,"Significant",6.91399662731872,1.49240086847217
"AL691432.4",14.0260643924193,0.437459358542882,0.394661338364569,0.209425619650818,0.31063184749732,"Not significant",7.25126475548061,2.86824362929951
"AL691432.2",28.8997931461037,-0.0426062546716055,0.230469739403333,0.198017878952295,0.297830435793745,"Not significant",12.9848229342327,7.15575362815678
"MIB2",103.18317461019,0.00232545022083486,0.141672487406692,0.491099581139541,0.583381021111798,"Not significant",35.4131534569983,19.5017712261456
"MMP23B",4.77248824358956,0.226736434731789,0.385184244834058,0.327272415131271,0.434384671639265,"Not significant",2.52951096121417,1.20900468517884
"CDK11B",129.782405243649,-0.0272428637893935,0.126327866859774,0.222356826852788,0.325365275218626,"Not significant",41.6526138279933,24.2029482344875
"FO704657.1",30.138018450283,0.103167193655165,0.369888670931192,0.550439482084531,0.632790525088948,"Not significant",13.6593591905565,6.73294480630785
"SLC35E2B",198.837139389203,0.057968234991552,0.11253412586842,0.55539076400396,0.636360915767976,"Not significant",51.7706576728499,29.6057593417895
"CDK11A",132.747328110641,-0.0499134468459945,0.177532194898795,0.718816300189702,0.775283339292346,"Not significant",41.9898819561551,24.6966061021598
"SLC35E2A",167.338692694772,0.228189114843582,0.160042886495028,0.0691611410822253,0.128124964844928,"Not significant",47.7234401349072,23.9515483944692
"NADK",133.461618246261,0.0514584341971592,0.103510305740982,0.616914407867342,0.688945083236569,"Not significant",40.3035413153457,22.1094732030625
"GNB1",1441.28674065543,-0.0970994872862063,0.0742727363140723,0.19112410910437,0.289749595503286,"Not significant",93.929173693086,76.5238258484745
"AL109917.1",2.26030495991855,0.329091820799443,0.553468976459053,0.483354847097343,0.576975724580702,"Not significant",1.18043844856661,0.484516055307965
"CALML6",2.41001071478683,0.0900789713912394,0.52189003666891,1,1,"Not significant",1.18043844856661,0.575934178950977
