"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in","pct_out"
"TAPT1-AS1",2750.62327264658,0.13176205309779,0.109777174965893,0.220993818550153,0.259503894272208,"Not significant",55.600094317378,70.6239892934813
"AC006427.2",26.8290381411907,-2.94984531426404,0.309286907700735,9.86105329774103e-49,1.06643740504496e-47,"Significant",0.271162461683565,5.57631182735739
"AC097515.1",328.173069855772,-2.60611717091583,0.156004211913611,1.2774636173301e-61,1.8853222451252e-60,"Significant",2.8648903560481,30.067473373111
"LDB2",4832.09952549734,-5.12823054816597,0.326357614218412,5.5466058384283e-41,4.92315014341116e-40,"Significant",10.0094317377977,48.4497853119946
"AC104656.1",7.74379999323072,-3.90060373422705,0.956655880316515,1.23018327634568e-07,2.85061442229356e-07,"Significant",0.0707380334826692,2.11342218256845
"AC106894.1",48.3387377831088,1.28854175751744,0.176718643144016,6.86104175484427e-14,2.33690415745067e-13,"Significant",2.21645838245697,3.01399654268667
"LINC02493",9.27137108343269,0.587669020779716,0.361195676209232,0.0652769026670179,0.0843986677938107,"Not significant",0.530535251120019,1.04834662354319
"QDPR",5736.75094604654,3.83657132549839,0.132535871542727,1.73677427940431e-148,1.27270819194748e-146,"Significant",93.2209384579109,50.6719455751966
"CLRN2",2.12557225290151,0.151378158673819,0.485155658180518,0.475378351570466,0.515864551553275,"Not significant",0.106107050224004,0.25651034405844
"LAP3",384.168923835641,0.374141154369984,0.14248063401122,0.00813997301648988,0.011928672061281,"Significant",17.3661872199953,29.3202475882451
"AC006160.1",175.305065633799,0.842442665341859,0.239422700066031,0.000310130898070745,0.000538267989577722,"Significant",9.32563074746522,13.7790665254001
"MED28",673.27724392315,0.477419253452637,0.0841407850600154,1.02602239830081e-08,2.56552279393141e-08,"Significant",29.6628153737326,43.0714325545084
"FAM184B",610.617093630351,-1.42846790745483,0.189535789549859,5.69609411416922e-14,1.94808545435433e-13,"Significant",14.7017212921481,46.0826409412814
"DCAF16",551.206550052533,0.64457192713989,0.0608213556422224,1.54709842339149e-27,9.19028635425813e-27,"Significant",26.4913935392596,37.6038588077845
"NCAPG",15.2154270391969,0.191250346133422,0.302758238506488,0.362745497759682,0.405147385727364,"Not significant",0.672011318085357,1.70635141917136
"LCORL",2176.44018178029,1.56697789085078,0.133376256367498,7.54724298381505e-31,5.02905521811924e-30,"Significant",57.5571799103985,55.1776055317013
"AC093898.1",25.8003952533377,-0.512571693484675,0.199684924976334,0.00134244443755394,0.0021710436172306,"Significant",1.04928082999293,3.94524061785535
"LINC02438",10.8231357178406,-0.304485125871072,0.264307488438138,0.144298237105858,0.175705226677994,"Not significant",0.45979721763735,1.59203702671053
"AC024230.1",24.3667375029849,-0.158325548937377,0.192826022700786,0.283628445934472,0.325256006939001,"Not significant",1.21433624145249,3.59114481681816
"SLIT2",4283.04069586995,-0.100427445227354,0.179339187049061,0.575973513349235,0.611597694426989,"Not significant",46.7814194765386,45.8372832208777
"PACRGL",1102.86729493549,0.221999709445101,0.0726861489194651,0.00217435835529839,0.00343088485385765,"Significant",35.1685923131337,53.331846316846
"KCNIP4",51785.1939030001,-6.5244094710869,0.337660201583605,4.58311035780368e-53,5.5335620664519e-52,"Significant",40.4267861353454,72.8182679975464
"AC097505.1",4.38825321822531,0.104263507063245,0.386210041061205,0.724544995170181,0.747812073888322,"Not significant",0.235793444942231,0.599453521440919
"AC110296.1",895.187295320784,-11.0075520964909,0.934812554948609,7.30365193395635e-46,7.37341495757239e-45,"Significant",0.954963452016034,40.2191490548151
"AC096576.3",405.547586885804,-10.4163945633569,1.11741765606493,1.92880074174302e-30,1.27076107367773e-29,"Significant",0.235793444942231,30.5777059053142
"AC096576.2",667.327418138316,-8.58733815571028,0.726860631028411,4.77606226247078e-24,2.51622298643974e-23,"Significant",0.672011318085357,34.8519489209837
"AC096719.1",452.779097213274,1.75902722208185,0.375091415392326,1.44803154064685e-06,3.0913538484288e-06,"Significant",16.1990096675312,13.7149389393855
"ADGRA3",613.063497638733,-2.22428113715867,0.289261356277848,3.29015923545039e-14,1.13942754619e-13,"Significant",7.58075925489271,39.1819550549267
"AC097512.1",11.3242251108514,-1.25650547204741,0.312965756122727,3.73979150570433e-08,9.01305644798566e-08,"Significant",0.3065314784249,1.51396866112753
"AC092440.1",5.18401690763123,-0.00909156210532081,0.350917614162072,0.810712567401254,0.825828718989749,"Not significant",0.271162461683565,0.716556069815424
"AC093607.1",29.5680254587785,-1.95886544311919,0.275045997704465,3.40015390711445e-16,1.29880774767174e-15,"Significant",0.589483612355577,4.2658785479284
"PPARGC1A",729.439642267719,-6.00524401828858,0.253245074678091,4.88344582642285e-110,1.83329359713251e-108,"Significant",1.66234378684273,51.3438911503931
"DHX15",1298.27886154767,0.676781885322859,0.0860494487840758,3.14117397824708e-15,1.1503126455521e-14,"Significant",47.8307003065315,59.0670830312831
"LINC02473",222.479441640296,7.23396918504672,0.311950136114119,3.10857090720743e-81,6.96766138091845e-80,"Significant",16.069323272813,0.666369263369208
"SOD3",14.6699925286375,0.495541905729493,0.388800621597015,0.166242810698046,0.200175313674093,"Not significant",0.919594435274699,1.31879774717002
"CCDC149",640.306033242168,0.339788694186435,0.135609044218647,0.0116014577130062,0.0167002649530336,"Significant",23.4496580995048,40.8297551999108
"LGI2",29.6935491513252,-2.06442401450007,0.387980121751166,1.27070100980702e-08,3.15979221332883e-08,"Significant",0.54232492336713,3.98148664473317
"SEPSECS",258.513451042725,1.09817838570728,0.0873999431883591,2.10564402312184e-38,1.74496675981267e-37,"Significant",13.534543739684,17.7494005464786
"PI4K2B",449.386069253148,0.970736928506487,0.20579416413073,1.65412005517803e-06,3.5130395792791e-06,"Significant",18.9931619900967,26.2281826799755
"ZCCHC4",295.962224176713,1.11141022319557,0.107864979355088,2.98397160756407e-25,1.63704411610822e-24,"Significant",15.6213157274228,19.3832599118943
"ANAPC4",749.63656849706,0.842158065452594,0.0726176169467321,1.28567624367016e-31,8.81496586228943e-31,"Significant",32.7517095024758,42.8372274577594
"AC105290.1",37.8664435953174,-1.48680122066597,0.245761781763952,3.75414816756748e-11,1.09620647800185e-10,"Significant",0.978542796510257,5.58188813918474
"SLC34A2",2.33433661346607,-0.277075668401259,0.473166314105476,0.190823676209402,0.227045142978627,"Not significant",0.106107050224004,0.36246026877823
"SEL1L3",348.120690387124,-5.44796183401529,0.370610652491522,2.51231510951281e-41,2.25468384093442e-40,"Significant",1.01391181325159,30.3908994590978
"AC092436.3",10.2881279927997,-5.81973863631302,1.28591667932165,4.20282835109704e-17,1.67600817135607e-16,"Significant",0.0235793444942231,2.5260692577929
"SMIM20",116.328258740523,-0.183383980513784,0.154213257377802,0.222086934933311,0.260676105072927,"Not significant",4.89271398255129,13.3831483856577
"AC133961.1",1.04322163387283,-1.84241972459446,1.20380221032123,0.00419951120252526,0.00639420256235562,"Significant",0.0117896722471115,0.248145876317404
"RBPJ",4659.93865915245,1.98081722044417,0.117282677769852,1.56155924813021e-60,2.24668314861875e-59,"Significant",88.8941287432209,73.7523002286288
"CCKAR",6.92366411049865,-4.26976950700692,1.01389283313834,3.43789147698936e-10,9.43411801354779e-10,"Significant",0.0235793444942231,1.22121229019127
"TBC1D19",1434.89851058714,-0.631253958663968,0.0790700513327863,1.22606320987122e-15,4.57899116706458e-15,"Significant",30.5234614477717,61.0383092622539
"STIM2",1774.59327280791,-0.0727314837440455,0.103971925990776,0.480752379311162,0.521146957927839,"Not significant",45.9915114359821,65.7251993531478
"STIM2-AS1",0.971223501265562,0.119477702383524,0.655276861353298,0.763913059638852,0.783032969483221,"Not significant",0.0707380334826692,0.189594602130151
"LINC02261",15.7295857762269,0.280618333600194,0.248233954204648,0.182270436600797,0.217716752055547,"Not significant",0.884225418533365,1.7927842524954
"AC007106.2",37.1798447219669,0.373478713139706,0.424094752920501,0.334063543139222,0.376741747669627,"Not significant",1.2261259136996,2.32811018792171
"AC007106.1",9.55102815921503,0.34714108402829,0.473267384350193,0.406511837777431,0.449065175354712,"Not significant",0.318321150672011,0.920091451513969
"AC093791.2",114.65093127576,3.36317186054037,0.445116381278768,6.9383495482769e-13,2.23786203740199e-12,"Significant",5.16387644423485,1.19333073105448
"AC093791.1",8.28061836654433,1.17875409290172,0.419475639383522,0.00148819399973278,0.00239435428060051,"Significant",0.448007545390238,0.621758768750349
"AC097480.1",25.8056803594373,1.02496693994605,0.518340593850668,0.0248491999445154,0.0341103958477088,"Significant",0.801697712803584,1.26024647298277
"LINC02364",4.08551248126945,0.121391402487196,0.665380490487701,0.789506231883105,0.806259290651742,"Not significant",0.141476066965338,0.317849774159371
"AC109349.1",3.66963033596307,-0.669521200147077,0.518822689590216,0.079179294609407,0.100986123450594,"Not significant",0.129686394718227,0.46841019349802
"LINC02472",5.76463688367771,-1.12040922547052,0.455803416901976,0.00183740173234476,0.00292502604592944,"Significant",0.15326573921245,0.970278257960185
"AC098595.1",6.65545139751772,-3.85016620507754,0.812802003291737,8.47686849072836e-17,3.33301396659344e-16,"Significant",0.0589483612355577,1.85691183851001
"PCDH7",4998.26175302162,-4.0385338901644,0.290916064347722,1.4082826440533e-35,1.08341565113619e-34,"Significant",12.4852629096911,72.0375843417164
"AC097716.1",46.9295635941303,-5.78594859881166,0.701812358261479,3.72015556807894e-23,1.89771440524985e-22,"Significant",0.224003772695119,10.9379356493615
"LINC02497",25.4121233072117,-3.73378576988443,0.426083262207124,8.76494632554197e-32,6.04418381495341e-31,"Significant",0.165055411459561,4.57257569843306
"LINC02506",14.4152723418634,-0.762243863459587,0.395431563179683,0.0315380933703248,0.0426782294684851,"Significant",0.436217873143127,1.68962248368929
"AC116611.1",34.9369098082321,2.11525564695274,0.288023688504141,7.13327536380197e-14,2.42842426904457e-13,"Significant",1.70950247583117,1.78999609658172
"AC079772.1",14.7366059722152,-0.718971611832784,0.283481575796923,0.000808216877456203,0.00134165759287764,"Significant",0.636642301344023,2.79652038141973
"AC016687.3",10.4548907422458,-0.204689499596148,0.280654173700973,0.432844222221247,0.474453898150772,"Not significant",0.448007545390238,1.46935816650867
"AC016687.2",2.63098333451908,0.118010590537699,0.47327228010762,0.782125288266085,0.799494212757207,"Not significant",0.165055411459561,0.373612892432945
"LINC02484",15.5948051729567,-1.19598709895481,0.317521840247095,1.38228447081776e-05,2.72236631964968e-05,"Significant",0.448007545390238,2.84670718786595
"AC093689.1",0.718870475255623,-1.56286403908201,1.09032965834572,0.203695318441855,0.241013879473936,"Not significant",0.0235793444942231,0.301120838677299
"ARAP2",15120.759685005,1.45162166794607,0.115397467716618,5.59735987663938e-36,4.36232131055162e-35,"Significant",98.4555529356284,79.5182066581163
"AC104078.1",66.5500468268537,2.73886502378325,0.27483026371294,2.61849031657952e-22,1.29324431882828e-21,"Significant",4.65692053760905,2.42290748898678
"DTHD1",71.0328861913436,3.20754054464989,0.28423896663429,2.01814875569647e-27,1.19291735441039e-26,"Significant",4.3975477481726,1.07065187085262
"AC104078.2",16.3591969785094,1.45118354131843,0.246693470246463,5.45911138539453e-11,1.57613344054047e-10,"Significant",1.06107050224004,1.18775441922712
"LINC02505",12.9572760189444,-0.543982446723692,0.349912870022978,0.0582246540948019,0.075844401522808,"Not significant",0.554114595614242,2.29186416104389
"LINC02616",1.07536157131491,-0.914632995321548,0.738085545723615,0.00221169727620882,0.00348614438168053,"Significant",0.0353690167413346,0.25651034405844
"AL136537.1",7.21933451328927,-0.461150729961772,0.36810727755239,0.171086219053709,0.205411101869797,"Not significant",0.259372789436454,1.0734400267663
"NWD2",17.5216771885773,-1.74601926600158,0.318017351951958,2.68272318201295e-11,7.90152551358155e-11,"Significant",0.412638528648904,2.93871633301734
"C4orf19",296.372323520284,-2.62403745714427,0.341751557947572,4.98861208714768e-14,1.7099545984136e-13,"Significant",3.41900495166234,25.5004739865053
"AC022463.1",11.0789692634123,-5.13968321719421,1.01286847674638,1.00255040498447e-14,3.57190264864168e-14,"Significant",0.0589483612355577,2.36435621479953
"RELL1",213.44560609438,-1.23222882321364,0.308687221955312,3.52284460776847e-05,6.70181861000191e-05,"Significant",4.77481726008017,19.6815925946579
"PGM2",69.8978611523669,-2.44383426169814,0.243065389724995,2.78031554403726e-26,1.58020829679719e-25,"Significant",0.978542796510257,13.3496905146936
"TBC1D1",980.269139411027,-2.97560232845352,0.148162340809417,6.12953023788092e-82,1.39552188017372e-80,"Significant",8.39424663994341,67.0384207884905
"LINC02513",2.71468633006198,-3.55528359310473,1.38865474452389,0.000119352396313791,0.000215762374232155,"Significant",0.0117896722471115,0.652428483800814
"LINC01258",40.2746521250833,-0.975982386040382,0.227125589593372,3.22343002678254e-06,6.69639077229999e-06,"Significant",1.34402263617071,6.26498633803602
"LINC01259",1.29877661074383,-0.377589017910495,0.66679188026767,0.423300878902547,0.465217891227084,"Not significant",0.0471586889884461,0.206323537612223
"LINC02278",10.3498546166229,4.67561798868907,0.367399408434918,6.2299959931807e-45,6.14502117346036e-44,"Significant",0.978542796510257,0.119890704288184
"KLF3-AS1",768.631621108146,0.465307821750134,0.126931962150598,0.000202891027408343,0.000358503435775544,"Significant",25.4892713982551,41.4626665923158
"KLF3",862.681011793868,1.92047161325095,0.103518989151037,1.7138463594253e-73,3.25252057714138e-72,"Significant",43.0558830464513,33.6418892544471
"TLR10",37.5271889304868,-4.40397047423454,0.494858720587071,1.98004636881071e-25,1.09260389989796e-24,"Significant",0.212214100448008,7.60608933251547
"TLR1",160.113911512935,-0.131698552250742,0.252305179057654,0.57632349111741,0.611812158537682,"Not significant",6.37821268568734,12.5578542352088
"FAM114A1",660.343569685843,2.85924917729685,0.176501210681396,8.10691168979506e-53,9.7453164145043e-52,"Significant",36.57156331054,15.8144203423855
"TMEM156",139.760131243287,-3.03112329431874,0.336174202906542,8.18337269032403e-19,3.51099268587204e-18,"Significant",1.24970525819382,13.8459822673284
"KLHL5",1329.29952805202,0.664256703608393,0.12173642659723,4.93101974403054e-08,1.1751092840207e-07,"Significant",43.8575807592549,56.5159203702671
"AC079921.1",320.637690606592,0.764910404717251,0.237885283524539,0.000981604942847578,0.00161253609693038,"Significant",15.0672011318085,23.5710700942397
"AC079921.2",7.75804402677257,1.37011264651037,0.335572996882392,7.16122046250024e-06,1.44302063741811e-05,"Significant",0.577693940108465,0.632911392405063
"WDR19",711.900393836896,-1.11143303352252,0.11173855382302,1.87993136465397e-23,9.69058598774924e-23,"Significant",16.0575336005659,46.3307868175988
"RFC1",1307.50946588625,1.46607327337288,0.053429825051173,6.32159368007699e-165,5.96966990819642e-163,"Significant",52.6998349445885,49.8048290860425
"KLB",26.8618613894765,-1.00702349822876,0.276156638595803,6.88342806532252e-05,0.000127395341618442,"Significant",0.860646074039142,3.24262532760832
"RPL9",397.935348853644,0.769762460209419,0.2739920082229,0.00386700972728574,0.00591777174950226,"Significant",24.0037726951191,31.6957564266994
"LIAS",389.965949308803,0.780633515149691,0.0626533422824153,1.95216587266974e-39,1.66808203299019e-38,"Significant",18.9460033011082,27.2988345508281
"UGDH",267.560733526628,-0.285140871382558,0.176243299073851,0.0979826566917061,0.122886376974492,"Not significant",9.08983730252299,24.4130931801706
"UGDH-AS1",961.770948290819,1.57332737073679,0.0974666523944449,4.07346624676689e-57,5.41814387517688e-56,"Significant",39.2124498938929,38.6466291195004
"AC021148.2",21.1660053473318,1.11088827709686,0.179693702962926,5.52569440937447e-14,1.89027863027027e-13,"Significant",1.35581230841783,1.78441978475436
"SMIM14",1102.95768752797,0.781353341769334,0.0769345932152438,2.4210755767772e-24,1.28886394517314e-23,"Significant",40.5328931855694,51.0985334299894
"AC108471.3",49.6631584105067,0.551900528927667,0.281862729461709,0.0412649809767665,0.0549320194371721,"Not significant",2.94741806177788,5.54006580047956
"AC108471.2",78.5327263342849,0.658686598625261,0.202653161657285,0.000854955219886513,0.00141548195219191,"Significant",4.35038905918415,7.05961077343445
"UBE2K",2249.14235402476,-0.0826696617973442,0.0865680910596502,0.336788374562263,0.379487638714572,"Not significant",54.6451308653619,78.8016505883009
"PDS5A",2668.67471981674,0.0198211893873925,0.0985126719132874,0.833772506801007,0.846056958269328,"Not significant",62.2258901202547,78.7514637818547
"N4BP2",342.461643119675,-1.76867947627375,0.139811834065053,9.11433045733218e-37,7.25135497879237e-36,"Significant",5.8240980900731,35.7664640606703
"AC095057.3",12.9825127628169,-2.86020846783808,0.438109726318008,1.63835730414371e-20,7.568004491153e-20,"Significant",0.15326573921245,3.15061618245692
"AC095057.4",2.89312513863202,-0.20932388493892,0.449649631221375,0.461606932681107,0.502434289621611,"Not significant",0.117896722471115,0.446104946188591
"RHOH",43.3609121638618,-3.59766307158413,0.422550556487006,3.55090857616256e-20,1.62172125100461e-19,"Significant",0.294741806177788,6.02799308537333
"LINC02265",17.6943043481606,-1.74358351040985,0.292084439316192,5.30070246629155e-15,1.9176316979159e-14,"Significant",0.448007545390238,3.68873027379691
"CHRNA9",3.79579395353019,-0.982869435601669,0.50042990422651,0.00581258318490453,0.00869609026138809,"Significant",0.106107050224004,0.655216639714493
"RBM47",264.542723702369,-3.56611375531515,0.255485214705173,3.29405455250777e-41,2.94567585756308e-40,"Significant",2.35793444942231,21.8368371159315
"AC131953.2",2.35583577461437,-0.352944368602453,0.493612257270309,0.285804029212841,0.327614179400529,"Not significant",0.0943173779768922,0.345731333296158
"NSUN7",65.4650385742938,-1.07646763226974,0.215663625329931,1.72832934245743e-07,3.95919392553603e-07,"Significant",2.05140297099741,8.83566609044778
"APBB2",10033.8832944253,2.00460377732631,0.13201790601985,6.53704430457986e-49,7.11155888716764e-48,"Significant",96.5809950483377,70.5431327719846
"AC131953.1",70.1921855263764,0.811140027827014,0.412924441362169,0.0327699295553677,0.0442493078561989,"Significant",4.52723414289083,6.59956504767747
"UCHL1-AS1",25.9075122091018,-2.74593466198455,0.310384995670388,1.14370406520243e-32,8.11280013210189e-32,"Significant",0.330110822919123,5.03540958010372
"UCHL1",635.493206092593,-2.37198022194518,0.236386702531378,1.47142599833942e-22,7.32912569047804e-22,"Significant",12.5088422541853,41.6857190654101
"LIMCH1",13279.0437580218,2.75067274524021,0.105467201658596,1.19542629559015e-132,6.63642719248834e-131,"Significant",97.783541617543,64.1498912619194
"AC108050.1",8.58725837299178,1.43166511246604,0.475275702701857,0.000436819995757797,0.000746691557814398,"Significant",0.565904267861354,0.546478559081024
"AC105389.2",6.01001670996019,1.19344100360211,0.530962342472367,0.0101726499126734,0.0147439039873558,"Significant",0.506955906625796,0.499079908548486
"AC105389.3",3.60821638811208,-0.252012426647539,0.415852501814072,0.42435125192921,0.466129927769704,"Not significant",0.15326573921245,0.518596999944237
"AC108210.1",19.7262661231342,-1.74498987754325,0.283677627351419,1.09262061709183e-14,3.88575314581125e-14,"Significant",0.448007545390238,3.323481849105
"TMEM33",516.770022737438,0.451006623342235,0.0768621171263222,1.83665800752428e-09,4.79765798923643e-09,"Significant",22.7186984201839,36.4551385713489
"DCAF4L1",18.8934153440412,-0.351412935948801,0.290493642640508,0.126544066323756,0.155631531622665,"Not significant",0.825277057297807,2.82719009647019
"AC106052.1",6.53662438789605,-0.256748550604782,0.349367566796687,0.423898632965937,0.465763072127307,"Not significant",0.294741806177788,1.00094797301065
"SLC30A9",1889.35048195678,0.0448319291037381,0.0755958095951726,0.550326938859685,0.587293779480763,"Not significant",50.9667531242631,68.5719065410138
"BEND4",18.674182815234,-1.66139215120173,0.295503993715987,7.50732403603673e-12,2.28563333160081e-11,"Significant",0.45979721763735,3.35693972006915
"AC111006.1",35.0615412112661,-1.55156879844798,0.257419600304666,5.25626880960393e-11,1.5194852397214e-10,"Significant",0.825277057297807,4.67852562315285
"AC024022.1",9.303696862422,-0.717810424631035,0.341209149343209,0.019414248024069,0.0270937756183747,"Significant",0.318321150672011,1.43311213963085
"ATP8A1",13487.3583076449,0.967171699693218,0.137676241412626,2.08585349648775e-12,6.54777862502666e-12,"Significant",96.4395189813723,72.0347961858027
"GRXCR1",5.96913509086087,-1.29261987328105,0.416126223181936,8.37285267586394e-07,1.82405257279801e-06,"Significant",0.176845083706673,1.13756761278091
"AC111198.1",2.24344183342155,-0.851193785343495,0.557192050205216,0.00418654111441112,0.00637657409511239,"Significant",0.0707380334826692,0.409858919310768
"LINC02383",1.45280498116594,-0.595393577998458,0.776270413829195,0.216251735817522,0.254511872040152,"Not significant",0.0471586889884461,0.245357720403725
"AC080132.1",39.3363453556229,-2.2553433202922,0.343103584094189,3.98865301898988e-12,1.23335416858154e-11,"Significant",0.518745578872907,5.21942787040651
"AC114757.1",26.4559316143083,-2.02073947525732,0.329757034471366,1.3892579897897e-11,4.1600533463464e-11,"Significant",0.341900495166234,3.35415156415547
"LINC02475",2.70226914800714,-0.212833429872059,0.604232750694261,0.597311400456537,0.631045222580664,"Not significant",0.0825277057297807,0.292756370936263
"KCTD8",6222.28647759746,-0.285278929420355,0.169506630219299,0.0767296155685578,0.098062033105012,"Not significant",53.0181560952606,66.8293090949646
"YIPF7",133.322012933161,-1.30329605761393,0.134836047920386,1.84676743888599e-24,9.87145870853666e-24,"Significant",2.78236265031832,15.4352311381252
"GUF1",463.844506654587,0.101222125668515,0.111389451573987,0.32511780586354,0.367754890307487,"Not significant",18.0028295213393,35.2506552166397
"GNPDA2",467.495674224824,-0.303253825987513,0.064648094778744,1.19073547771852e-06,2.55935947811537e-06,"Significant",15.9985852393303,38.788825071098
"AC096586.1",17.9175077754202,-0.0440835623409912,0.261121569171037,0.854788027092548,0.865528390305583,"Not significant",0.837066729544919,2.43127195672782
"AC108467.1",1.40871018539859,-0.724885858501243,0.691482966985701,0.0578925199493047,0.0754403664741508,"Not significant",0.0471586889884461,0.292756370936263
"GABRG1",212.890788356577,-3.98931738264304,0.413764067328728,1.36842930179415e-19,6.06914738755702e-19,"Significant",1.48549870313605,17.9139017453856
"AC104072.1",40.5547200151021,-3.94743478991844,0.36102518171165,9.3819862593161e-47,9.68508574027072e-46,"Significant",0.365479839660457,9.20927898288072
"GABRA2",2006.3490105086,-6.29899161727071,0.205712394180119,2.67085470417423e-160,2.33742316148751e-158,"Significant",4.45649610940816,59.1841855796576
"AC095060.1",75.4317486520563,-5.18090850471963,0.404370035911979,8.65155993930459e-64,1.34167532241586e-62,"Significant",0.318321150672011,11.9360954664585
"COX7B2",16.3213960852885,-1.18300869750921,0.314439661564561,1.35138036933218e-05,2.66321948861506e-05,"Significant",0.412638528648904,2.67384152121787
"GABRA4",1446.97748335911,-6.86036944829375,0.257882204620507,9.84710097996043e-124,4.70605799877065e-122,"Significant",3.171421834473,47.6802542798193
"GABRB1",6967.31618666907,-3.46815344423842,0.256956482586946,3.59323807350215e-35,2.73827460509814e-34,"Significant",21.5397311954728,73.880555400658
"AC107398.3",299.964877775619,-3.43285322846273,0.223016005381919,1.13091753825214e-49,1.2561687126584e-48,"Significant",2.85310068380099,38.8111303184074
"COMMD8",82.7902044576213,0.0790130016769068,0.151273990500824,0.562247482506205,0.598580536931293,"Not significant",3.91417118604103,9.76412200970278
"AC107398.4",3.72901788932075,-1.43196945933441,0.543290612129774,2.36307878915555e-05,4.56277439052801e-05,"Significant",0.0825277057297807,0.677521887023922
"AC107398.5",3.61697971137565,-1.55020749437298,0.550423558499047,4.25595756148404e-07,9.47453935430828e-07,"Significant",0.0707380334826692,0.769531032175319
"ATP10D",755.764285966843,-0.915879774277981,0.0996078565874709,2.49104401903132e-20,1.14394869055783e-19,"Significant",18.1678849327989,57.3384263648023
"AC107398.2",4.47527566240314,-1.90189588783649,0.739010580861376,0.000705514186701037,0.00117835834501577,"Significant",0.0825277057297807,1.01210059666537
"CORIN",86.7434479275454,-0.493741384143354,0.225711416170476,0.0237326051838259,0.0326755844707418,"Significant",2.24003772695119,9.63307868175988
"AC107068.2",284.478183498473,-0.604831929467324,0.395897774841316,0.0980018124089333,0.12289918336136,"Not significant",8.72435746286253,27.66408297552
"AC107068.1",54.1748581772151,-0.351797786386393,0.153123089906761,0.0141200880411262,0.0201025810470494,"Significant",2.11035133223296,7.39697763898957
"NFXL1",622.950631108726,-0.0729620934202789,0.0666000425902539,0.262187099388643,0.302892398839699,"Not significant",21.1860410280594,43.0853733340768
"NIPAL1",144.778399722639,-4.36213944307511,0.300392619061186,6.12829366731565e-50,6.84575243812334e-49,"Significant",0.872435746286253,15.3543746166286
"CNGA1",33.0110420003486,-3.32507827023322,0.394078399976274,2.77485592380098e-21,1.32200140059034e-20,"Significant",0.353690167413346,6.28450342943177
"TXK",26.6484279620596,-1.50021361384005,0.290535808766769,1.11979541158303e-08,2.79364302408549e-08,"Significant",0.672011318085357,3.46288964478894
"TEC",21.6433926396673,-2.84252334670802,0.402342147240388,3.31173702818486e-16,1.2657376013146e-15,"Significant",0.3065314784249,3.89226565549546
"SLAIN2",953.673980214091,0.161317013609466,0.0843006207670881,0.0549825094514564,0.0718766642750594,"Not significant",32.138646545626,55.2445212736296
"SLC10A4",11.1775485444137,-1.8681964681271,0.375404582052579,1.71073529471897e-11,5.09218001504304e-11,"Significant",0.3065314784249,1.97680254279819
"ZAR1",2.57708149897412,0.444498037298018,0.434162520179616,0.258400282175048,0.298826869223507,"Not significant",0.176845083706673,0.301120838677299
"FRYL",12085.9792382316,3.1399377851036,0.103402942619902,2.60859725110185e-173,2.73604017023965e-171,"Significant",98.0429144069795,81.4057882116768
"OCIAD1",1754.6693567211,0.378615369610615,0.0536769746705221,1.21385694728244e-12,3.86118635389762e-12,"Significant",56.2721056354633,66.76518150895
"OCIAD1-AS1",80.2842609395798,0.120667663541766,0.361837572903568,0.72393594437316,0.747239595514196,"Not significant",3.84343315255836,9.75854569787542
"OCIAD2",97.7739061240836,-2.91259936720013,0.207731562863762,1.15794467716138e-51,1.35405615865509e-50,"Significant",1.47370903088894,17.5151954497295
"CWH43",2.34085353904667,-0.680563185099224,0.545839707297158,0.0304543102329814,0.041303150982249,"Significant",0.0825277057297807,0.407070763397089
"DCUN1D4",1974.09783985779,-0.125505762450397,0.0735682625869347,0.0575453037816972,0.0750270412260302,"Not significant",47.1115302994577,65.9705570735515
"AC027271.1",4.18711425476825,-0.622332701893811,0.413077129400095,0.0205637983484937,0.0285909801497686,"Significant",0.176845083706673,0.74722578486589
"LRRC66",82.1938254352654,-0.278557609137254,0.238249266575856,0.223869270317326,0.262532648330138,"Not significant",2.91204904503655,9.10611721407461
"SGCB",508.450083279808,1.39825616278363,0.0814859180541621,3.25836171421087e-66,5.35845481188e-65,"Significant",28.7432209384579,28.4642837227458
"SPATA18",6.70391602793174,-2.63819923262219,0.64368555302271,4.21171103419602e-08,1.0098404957657e-07,"Significant",0.0707380334826692,1.0734400267663
"AC097522.2",113.214513638483,-1.10955168190307,0.197164919836866,8.32910310577723e-09,2.09351279014688e-08,"Significant",3.28931855694412,14.3534266436179
"USP46",468.908925655591,-1.09001891329414,0.0748215946343005,8.72064046931693e-52,1.02367877017014e-50,"Significant",11.8250412638529,44.6495288016506
"USP46-AS1",34.5173565093503,-0.276713418762236,0.201409598231427,0.0866079728829386,0.109666717114697,"Not significant",1.56802640886583,5.34489488652205
"AC104066.3",7.62589763014086,-0.81232153363333,0.483843491482804,0.0373498951037657,0.0500499886600421,"Not significant",0.247583117189342,1.46378185468131
"LINC01618",110.072703384555,-0.961141941920674,0.208883242889609,2.24336001571322e-06,4.71491649956399e-06,"Significant",3.065314784249,13.9826019070986
"AC104066.4",33.310572990602,0.76886670866945,0.217407999532994,0.000166794466280638,0.000297611319615085,"Significant",1.93350624852629,3.45731333296158
"ERVMER34-1",8.82865159857376,-2.06470722019481,0.419741332866725,1.19082012218279e-13,4.00535336078128e-13,"Significant",0.165055411459561,1.99910779010762
"SCFD2",3046.50216140726,0.131400106849436,0.124113360453137,0.281621937108633,0.323265281192366,"Not significant",53.171421834473,73.1500585512742
