"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in","pct_out"
"HES2",1.57047417290086,-2.39589129903309,1.18372665158992,1.67988310198647e-06,3.5587117449009e-06,"Significant",0.0150829562594268,0.514343284373509
"ESPN",6.33190158147349,-0.778866075862534,0.381313697621037,0.000188951058096765,0.000331110420364981,"Significant",0.24132730015083,1.47674850204147
"TNFRSF25",174.295268711385,0.437773334803538,0.291612119434356,0.115607189253474,0.141508055085951,"Not significant",8.70286576168929,17.5990243385121
"PLEKHG5",249.70173413534,1.34046096251746,0.2256890877327,1.53703459430229e-09,4.11348638261278e-09,"Significant",13.4690799396682,16.7082029800095
"NOL9",303.674489192801,-0.153653869856491,0.0795852374091831,0.0211009440613,0.0288657867232436,"Significant",12.8808446455505,36.075613765311
"TAS1R1",31.4209303626509,-0.288235042438169,0.292477088614618,0.199953890440647,0.234896954365893,"Not significant",1.55354449472097,6.15886314226629
"ZBTB48",139.084542602443,0.230694257492965,0.165479043569315,0.144611922033518,0.174289503452874,"Not significant",7.3604826546003,18.9564664086113
"KLHL21",137.114472473243,-0.35827795942747,0.168779155517791,0.024430468557123,0.0331413174086111,"Significant",6.19909502262443,21.0827721512275
"PHF13",50.1473224579361,0.281433474382378,0.117525405684379,0.00461458999615906,0.00689081456674092,"Significant",2.88084464555053,7.67007794686887
"THAP3",63.4204714251651,0.0851596511065891,0.136505198724624,0.0424428939916965,0.0554900409872748,"Not significant",3.0920060331825,9.47823320430564
"DNAJC11",541.815505398131,0.0491971473754139,0.0803743615668204,0.3884419792466,0.42844528351399,"Not significant",21.1010558069382,45.0023861286388
"AL591163.1",2.4692800870862,-2.50040812150508,0.920652098170743,4.09208740879955e-12,1.29199134750744e-11,"Significant",0.0301659125188537,0.824540007423511
"CAMTA1-DT",25.2097751008979,0.9805881521358,0.248932620644479,1.90361469253395e-05,3.67454749487926e-05,"Significant",1.67420814479638,3.02242960920515
"CAMTA1",4153.08923869672,-1.98789186739813,0.118086891744596,8.6494691172842e-61,1.40112154424226e-59,"Significant",44.8114630467572,91.4709157431465
"AL512330.1",23.4130460864376,-4.32166422437446,0.689471675844453,9.21720947655856e-14,3.2214767112241e-13,"Significant",0.105580693815988,7.03377697650989
"Z97987.1",5.5768012027157,-2.87102885565533,0.935565867382265,1.87682460060324e-05,3.62642713414476e-05,"Significant",0.0452488687782805,1.80815525743677
"AL359881.3",2.77988714451696,-5.17411451442443,2.31661362004134,2.82310710967202e-13,9.5833174271706e-13,"Significant",0,0.975661487883769
"AL359881.2",1.38101284927116,-2.19652596872914,1.15474133636219,2.0708402103969e-07,4.72249206649532e-07,"Significant",0.0150829562594268,0.47192321968291
"AL359881.1",4.01087410995971,-1.38125435028174,0.553984239659815,3.94340716242329e-06,8.1033675317322e-06,"Significant",0.105580693815988,1.10292168195556
"VAMP3",198.27813385408,0.428270616401215,0.0975986512264019,3.69913090479591e-07,8.27662335563712e-07,"Significant",10.4072398190045,23.3204305636566
"PER3",1433.41683253651,-0.409135278837661,0.258673487785864,0.100272059510751,0.123876704469625,"Not significant",37.3303167420815,73.0287926189087
"Z98884.1",60.8281526020486,0.788696827431791,0.320063999367538,0.00860257126607007,0.0124058755322016,"Significant",3.39366515837104,7.10536083567527
"UTS2",15.8705150886636,-0.583735077381345,0.484990239686874,0.144734008337555,0.174428938079972,"Not significant",0.81447963800905,3.77538575746328
"TNFRSF9",3.9685489050721,0.211036572253158,0.402679193404,0.510901240361609,0.54822102650556,"Not significant",0.226244343891403,0.646905986531629
"PARK7",220.857288356976,0.267104431228938,0.13909225268882,0.051778161252981,0.0668935098659754,"Not significant",12.0361990950226,28.9596479134631
"AL034417.4",34.7827210084626,0.192517112762898,0.239756858462474,0.312334773909863,0.351811887748251,"Not significant",1.58371040723982,4.85444615303038
"AL034417.3",15.2261722229395,-0.189063248305564,0.307648541205621,0.165005938689929,0.196945832488409,"Not significant",0.57315233785822,2.17137706135002
"ERRFI1",200.734217287465,-1.36037861835247,0.214239282919261,1.1635526809562e-10,3.35134131388493e-10,"Significant",4.35897435897436,31.1389787369426
"AL034417.2",46.567109139132,-2.13743658512096,0.257773179999531,4.32946284896048e-22,2.26729539368003e-21,"Significant",0.754147812971342,9.94750516994538
"LINC01714",0.795141261717426,-0.438605241576345,0.763119236753138,0.404116005770192,0.444171019034009,"Not significant",0.0301659125188537,0.177634020891882
"SLC45A1",75.1720572590552,-2.83889882447306,0.202680145634261,2.85035829976531e-83,7.56370856607956e-82,"Significant",1.08597285067873,17.5513017657352
"RERE",7077.21532512534,0.384319046149312,0.112315901864203,0.000719666342412226,0.00118335009973858,"Significant",88.3861236802413,95.6201283206957
"RERE-AS1",37.9755830670639,-0.179105213870074,0.327255264034742,0.477535170807633,0.515479479421527,"Not significant",2.05128205128205,6.92507556074023
"ENO1",658.541086640854,0.519582697006215,0.347865266935746,0.113474902976495,0.139072777351775,"Not significant",25.2187028657617,49.0879686091521
"ENO1-AS1",3.70196736389063,-1.22102371190375,0.57782051879433,0.000281190284882075,0.000483796264982536,"Significant",0.105580693815988,1.04989660109232
"CA6",5.32749047161061,-0.35916467454626,0.374970125386901,0.0844770352371822,0.105723331729612,"Not significant",0.24132730015083,1.05519910917864
"SLC2A7",1.74605085301712,0.0938093605081279,0.494886663503776,0.124845651040876,0.151875870261508,"Not significant",0.120663650075415,0.357919295826926
"SLC2A5",2384.32561137445,7.64097920491601,0.355990040632778,2.7169084989663e-59,4.25212547006895e-58,"Significant",62.1719457013575,4.20488891245559
"GPR157",22.7647886463212,-0.306009126244867,0.259403438721094,0.217103090886315,0.253189483830866,"Not significant",0.874811463046757,3.57389045018294
"MIR34AHG",662.225173922913,1.96679728789591,0.230688263732476,4.65021857527127e-17,1.93462425674584e-16,"Significant",25.2488687782805,23.2329391802323
"LNCTAM34A",57.8171316031149,0.824925846924217,0.289982314954394,0.00266947438936604,0.00411090616842702,"Significant",2.85067873303167,6.16151439630945
"H6PD",334.1101536625,0.231515894819025,0.100887795201125,0.0143360703452006,0.0200468352956083,"Significant",15.158371040724,34.2886685402195
"SPSB1",199.486150497547,-1.70907391696895,0.251650275905194,6.66047829383297e-12,2.0762334290649e-11,"Significant",3.78582202111614,29.5906463757357
"LINC02606",8.88808583298856,-0.119088628483068,0.284075977114232,0.103861831440656,0.128102676668158,"Not significant",0.482654600301659,1.77899146296198
"SLC25A33",335.048072989062,0.0335111746642819,0.161133708297888,0.814246014907222,0.831062859305351,"Not significant",13.5143288084465,33.1433267935734
"TMEM201",45.189420005256,-1.07306376742581,0.166704822197494,5.54919034692407e-19,2.55100039558041e-18,"Significant",1.61387631975867,9.78312741926931
"PIK3CD",1027.35648957176,5.0647860271921,0.115369535802376,1.77425396274988e-318,2.54736178365153e-315,"Significant",51.8099547511312,8.56620181345777
"PIK3CD-AS2",67.4365316794381,4.47734506226145,0.275226004821424,1.27851825225495e-51,1.67918629770162e-50,"Significant",5.85218702865762,0.973010233840607
"CLSTN1",1029.69319718758,-0.448779803798788,0.120151632464823,0.000147573983099499,0.000261815211041313,"Significant",34.0573152337858,65.997666896442
"CTNNBIP1",267.662808122828,-0.0333032760214903,0.145823324887141,0.791153213693074,0.809735058580024,"Not significant",11.0708898944193,31.7089983562225
"AL357140.1",1.78273947062207,-1.64168199794135,1.06880386219051,0.0106657981319663,0.015186194855781,"Significant",0.0301659125188537,0.519645792459834
"AL357140.4",8.39013267416405,0.0348403705081715,0.362095729785253,0.776115414270921,0.795826728752058,"Not significant",0.482654600301659,1.55098361525001
"LZIC",212.231536873889,-0.0737315431162636,0.0888208047427068,0.0844288859667394,0.105672657962225,"Not significant",10.1809954751131,28.4797709316507
"NMNAT1",154.507381980693,-0.0399953972142913,0.183804970006344,0.693330964863013,0.718784455991265,"Not significant",7.04374057315234,20.1521819820775
"RBP7",20.2056846357718,0.543215419025196,0.263963438777551,0.0327738212234347,0.0435988037234992,"Significant",1.77978883861237,4.3878254414338
"UBE4B",1582.95799912412,-0.577796023977145,0.117209393328356,9.00454094175016e-07,1.95072166732848e-06,"Significant",40.2564102564103,78.3949308022695
"KIF1B",3518.95350220336,-2.38814973766929,0.112987248951642,1.80684498519502e-91,5.60738616053867e-90,"Significant",37.8280542986425,95.1535076090991
"AL139424.3",21.357114541975,-1.87869503763441,0.342187134409316,1.9409520354389e-11,5.87910621527178e-11,"Significant",0.467571644042232,6.11114056948937
"AL139424.2",26.7485744854542,-2.93450147260736,0.364250675671289,1.12683821610829e-26,7.05346941193619e-26,"Significant",0.346907993966817,7.87157325414921
"PGD",215.963908906733,1.19584015007103,0.233817781214418,1.7450936062922e-07,4.00777980182227e-07,"Significant",11.1463046757164,17.9092210615621
"CENPS",48.7372840199374,-2.22049990575546,0.23363959052464,1.15768001068637e-30,8.35017266301255e-30,"Significant",0.85972850678733,11.5647701362745
"CORT",29.7415388950154,-0.815177471150864,0.553261744950197,0.0812348084163527,0.101960262206206,"Not significant",1.41779788838612,4.0352086536932
"DFFA",214.610027876694,-0.420144058348034,0.116132769906546,9.65351541034712e-05,0.000173935433869788,"Significant",8.97435897435897,29.3573360199374
"AL354956.1",1.75494307311638,-0.670528033671121,0.646463624161669,0.0234966375865339,0.0319460115990359,"Significant",0.0754147812971342,0.493133252028209
"PEX14",732.737944973648,0.254756644046255,0.0845350350623157,0.00187256156496474,0.00293825751686358,"Significant",25.9125188536953,48.6027891192534
"AL139423.2",5.7992736778843,-0.237532500567846,0.499472022064479,0.460351011949721,0.49912222794024,"Not significant",0.28657616892911,1.23813563815685
